Date,Product ID,Sale Amount,Region,Discount,Quantity,Customer Type,Sales Rep,Payment Method,Return Status,Shipping Cost
2/15/2024,P0076,248,West,19.92,12,Retail,Bob,Cash,Yes,9.32
2/15/2024,P0036,343,South,15.95,16,Online,David,Bank Transfer,No,16.86
2/15/2024,P0063,158,East,44.36,10,Retail,David,Bank Transfer,No,7.39
2/15/2024,P0076,120,South,2.46,16,Retail,Bob,PayPal,No,8.78
2/15/2024,P0082,417,West,6.82,18,Retail,David,Credit Card,No,16.77
2/15/2024,P0051,26,West,4.12,15,Retail,David,Credit Card,No,11.5
2/15/2024,P0043,411,East,42.16,11,Retail,Charlie,Cash,No,8.02
2/15/2024,P0034,235,West,0.53,18,Retail,Charlie,PayPal,No,14.77
2/15/2024,P0097,149,East,43.08,6,Wholesale,David,PayPal,No,15.99
2/15/2024,P0049,153,East,22.56,1,Online,David,Bank Transfer,No,6.88
2/15/2024,P0018,269,West,0.2,7,Retail,Charlie,PayPal,No,9.15
2/15/2024,P0061,226,North,20.08,12,Online,Charlie,Bank Transfer,Yes,8.32
2/15/2024,P0057,171,West,9.34,4,Wholesale,David,Cash,No,10.7
2/15/2024,P0093,101,West,31.22,10,Wholesale,Charlie,PayPal,No,16.45
2/15/2024,P0005,183,South,33.97,2,Retail,Bob,PayPal,Yes,15.71
2/15/2024,P0089,340,West,24.38,9,Online,Alice,Bank Transfer,Yes,14.94
2/15/2024,P0024,214,South,2.03,10,Retail,Bob,PayPal,No,5.09
2/15/2024,P0093,424,South,32.81,11,Wholesale,Charlie,Credit Card,Yes,7.13
2/15/2024,P0064,162,West,42.1,14,Wholesale,Bob,Cash,No,8.35
2/15/2024,P0059,112,East,36.02,3,Online,Alice,Credit Card,No,9.08
2/15/2024,P0038,211,North,41.5,1,Retail,Charlie,Bank Transfer,No,7.2
2/16/2024,P0033,289,West,10.03,7,Online,Bob,Bank Transfer,No,11.15
2/16/2024,P0010,74,West,44.44,4,Online,Bob,Bank Transfer,No,6.13
2/16/2024,P0037,126,East,16.11,7,Wholesale,Alice,Cash,No,16.25
2/16/2024,P0097,162,South,0.67,16,Online,Charlie,PayPal,No,16.82
2/16/2024,P0087,165,East,42.17,10,Wholesale,David,Credit Card,No,13.61
2/16/2024,P0011,173,East,47.09,15,Retail,Charlie,PayPal,No,6.35
2/16/2024,P0024,91,South,32.78,16,Online,Alice,Bank Transfer,No,18.35
2/16/2024,P0088,15,West,11.57,6,Online,Alice,PayPal,No,19.48
2/16/2024,P0071,331,East,12.59,4,Retail,Alice,Cash,No,8.04
2/16/2024,P0021,76,East,23.33,4,Online,Alice,Bank Transfer,No,15.57
2/16/2024,P0020,247,West,44.89,4,Retail,David,PayPal,No,17.63
2/16/2024,P0010,81,West,7.48,17,Wholesale,Charlie,Credit Card,No,13.1
2/16/2024,P0089,104,North,41.3,13,Wholesale,Charlie,Bank Transfer,No,9.85
2/16/2024,P0047,313,East,14.57,2,Online,Bob,Bank Transfer,No,12.18
2/16/2024,P0100,476,North,40.43,6,Wholesale,David,Cash,Yes,12.68
2/16/2024,P0047,335,South,46.01,1,Wholesale,David,Cash,No,11.01
2/16/2024,P0015,87,West,21.37,8,Retail,Bob,Credit Card,No,18.95
2/16/2024,P0044,76,West,18.25,18,Wholesale,Bob,PayPal,No,16.16
2/16/2024,P0062,185,North,40.11,4,Wholesale,Charlie,PayPal,No,8.62
2/16/2024,P0006,330,East,26.47,5,Wholesale,Charlie,Bank Transfer,Yes,13.78
2/16/2024,P0066,181,South,34.22,5,Retail,Charlie,Bank Transfer,No,15.33
2/16/2024,P0076,487,East,31.14,15,Online,David,PayPal,No,7.1
2/16/2024,P0004,264,East,7.64,10,Retail,David,PayPal,No,10.38
2/16/2024,P0023,72,North,42.24,8,Online,Bob,PayPal,No,18.58
2/17/2024,P0013,311,East,9.79,7,Online,Alice,Bank Transfer,No,13.51
2/17/2024,P0081,412,North,46.61,12,Wholesale,Alice,Cash,No,8.25
2/17/2024,P0031,255,West,12.53,11,Wholesale,Alice,Cash,No,6.84
2/17/2024,P0016,201,West,36.69,13,Retail,Alice,Credit Card,No,12.77
2/17/2024,P0041,476,West,14.23,15,Retail,Alice,PayPal,No,13.22
2/17/2024,P0090,338,South,15.89,17,Retail,Charlie,PayPal,No,10.02
2/17/2024,P0092,80,South,15.5,18,Wholesale,Bob,PayPal,No,14.46
2/17/2024,P0001,375,East,37.39,8,Online,Alice,Credit Card,No,6.03
2/17/2024,P0012,238,North,27.84,6,Retail,Alice,PayPal,No,7.18
2/17/2024,P0056,443,East,44.15,11,Online,Alice,Cash,No,13.19
2/17/2024,P0050,72,West,15.37,9,Wholesale,Charlie,PayPal,No,5.93
2/17/2024,P0020,306,East,34.6,5,Wholesale,Alice,Credit Card,No,18.21
2/17/2024,P0066,254,East,37.65,7,Wholesale,Bob,Bank Transfer,No,7.13
2/17/2024,P0036,16,East,7.57,15,Wholesale,Charlie,Bank Transfer,No,15.11
2/17/2024,P0079,402,West,20.03,4,Online,Charlie,Cash,No,10.87
2/17/2024,P0038,269,North,24.14,19,Online,David,Cash,No,11
2/17/2024,P0022,98,East,17.78,13,Retail,David,Cash,No,16.47
2/17/2024,P0061,186,West,16.11,1,Online,Charlie,Bank Transfer,No,12.49
2/17/2024,P0050,213,South,34.32,1,Online,Alice,PayPal,No,15.88
2/17/2024,P0096,143,North,10.79,14,Online,Alice,Credit Card,No,12.58
2/17/2024,P0059,91,West,35.47,9,Retail,Alice,Credit Card,No,13.89
2/17/2024,P0020,497,East,46.75,12,Online,Alice,PayPal,No,16.41
2/17/2024,P0036,30,West,28.26,18,Online,David,Bank Transfer,Yes,14.11
2/17/2024,P0097,408,North,30.57,9,Online,Bob,Bank Transfer,No,14.23
2/18/2024,P0015,137,East,3.45,8,Wholesale,Charlie,Credit Card,No,16.84
2/18/2024,P0062,204,South,43.22,14,Online,Alice,Cash,No,19.24
2/18/2024,P0003,203,South,14.27,9,Retail,David,Cash,No,10.65
2/18/2024,P0093,193,South,30.75,2,Retail,Bob,Credit Card,No,13.66
2/18/2024,P0091,256,West,48.96,1,Retail,Charlie,Credit Card,No,6.29
2/18/2024,P0005,370,North,29.78,13,Retail,Charlie,PayPal,No,10.38
2/18/2024,P0056,369,South,36.24,10,Wholesale,Charlie,PayPal,No,11.18
2/18/2024,P0031,333,East,22.27,8,Retail,Alice,PayPal,No,17.53
2/18/2024,P0086,169,East,3.02,7,Wholesale,Charlie,PayPal,No,12.7
2/18/2024,P0035,203,East,39.88,12,Wholesale,Alice,PayPal,No,15.97
2/18/2024,P0071,119,West,1.75,17,Wholesale,Bob,PayPal,No,5.29
2/18/2024,P0070,422,North,35.03,12,Retail,David,Cash,No,11.97
2/18/2024,P0026,75,North,1.15,16,Retail,David,Credit Card,No,18.52
2/18/2024,P0001,427,South,43.12,10,Wholesale,David,Bank Transfer,No,8.36
2/18/2024,P0083,263,North,7.88,12,Wholesale,Charlie,PayPal,No,5.47
2/18/2024,P0007,292,East,25.71,11,Retail,David,Cash,No,11.5
2/18/2024,P0036,69,East,29.86,14,Online,Bob,Credit Card,No,15.57
2/18/2024,P0076,127,West,22.88,13,Online,Alice,Credit Card,No,11.82
2/18/2024,P0084,432,East,17.04,2,Online,David,Credit Card,No,11.9
2/18/2024,P0087,53,North,23.39,7,Retail,Alice,PayPal,No,15.05
2/18/2024,P0025,495,East,15.57,1,Retail,Alice,PayPal,No,8.82
2/18/2024,P0094,219,South,21.91,3,Wholesale,David,Bank Transfer,No,16.28
2/18/2024,P0059,45,West,17.95,12,Retail,David,PayPal,No,7.3
2/18/2024,P0061,28,West,28.31,5,Retail,David,Credit Card,No,10.94
2/19/2024,P0029,100,North,11.9,12,Retail,Charlie,Credit Card,Yes,14.84
2/19/2024,P0095,310,East,49.43,3,Wholesale,David,Cash,No,17.43
2/19/2024,P0018,221,East,25.04,5,Wholesale,Charlie,Cash,No,16.87
2/19/2024,P0041,414,North,9.71,1,Online,Bob,Bank Transfer,Yes,15.83
2/19/2024,P0019,416,North,23.85,16,Online,Alice,Cash,No,10.39
2/19/2024,P0004,231,South,43.32,9,Retail,Bob,Bank Transfer,Yes,6.83
2/19/2024,P0065,226,North,1.09,10,Retail,David,Cash,No,8.25
2/19/2024,P0041,232,East,33.98,10,Wholesale,Alice,Credit Card,No,17.97
2/19/2024,P0015,420,South,27.4,13,Online,David,PayPal,No,17.86
2/19/2024,P0054,107,West,8.48,16,Online,David,PayPal,No,19.27
2/19/2024,P0064,465,East,40.87,4,Online,Alice,Bank Transfer,No,6.14
2/19/2024,P0072,28,West,18.44,14,Retail,Bob,PayPal,No,13.05
2/19/2024,P0015,306,West,14.69,17,Retail,David,PayPal,Yes,14.73
2/19/2024,P0079,35,West,41.41,5,Retail,Alice,Cash,No,15.66
2/19/2024,P0050,37,East,31.93,13,Wholesale,Bob,Credit Card,No,14.66
2/19/2024,P0022,73,West,44.91,3,Online,Charlie,PayPal,No,16.55
2/19/2024,P0018,333,East,31.49,5,Wholesale,Bob,Credit Card,No,10.39
2/19/2024,P0080,232,West,37.04,16,Online,Bob,Cash,No,7.69
2/19/2024,P0002,89,North,41.82,19,Retail,Alice,Cash,No,8.07
2/19/2024,P0036,60,North,2.74,19,Wholesale,Bob,PayPal,No,5.18
2/19/2024,P0020,467,East,38.8,17,Wholesale,Charlie,PayPal,No,10.25
2/19/2024,P0016,111,West,30.69,18,Retail,Charlie,Cash,No,6.38
2/19/2024,P0067,185,West,3.48,18,Online,David,Cash,No,9.82
2/19/2024,P0030,19,West,25.43,8,Online,Charlie,Bank Transfer,No,14.42
2/20/2024,P0055,246,North,4.12,18,Online,David,Bank Transfer,No,18.42
2/20/2024,P0066,466,West,36.8,9,Online,Charlie,Credit Card,Yes,17.59
2/20/2024,P0099,432,West,27.33,19,Retail,Bob,Cash,No,8.79
2/20/2024,P0026,109,East,47.68,10,Retail,David,Credit Card,No,7.01
2/20/2024,P0057,387,West,9.16,2,Retail,Charlie,Cash,No,7.9
2/20/2024,P0069,237,North,30.3,17,Retail,Bob,Credit Card,No,19.56
2/20/2024,P0002,412,West,10.58,13,Wholesale,Bob,Bank Transfer,No,13.24
2/20/2024,P0056,73,North,30.7,11,Wholesale,David,Cash,No,7.74
2/20/2024,P0084,389,North,36.13,16,Wholesale,Alice,Cash,No,17.61
2/20/2024,P0062,28,South,36.12,7,Retail,Bob,Credit Card,No,10.93
2/20/2024,P0034,341,North,40.75,3,Online,Bob,Credit Card,No,18.49
2/20/2024,P0098,327,South,42.68,16,Wholesale,Alice,PayPal,No,8.91
2/20/2024,P0056,150,South,3.86,19,Wholesale,David,PayPal,No,10.9
2/20/2024,P0055,34,West,17.16,16,Retail,Charlie,Bank Transfer,No,12.57
2/20/2024,P0020,237,South,34.36,2,Online,Charlie,Cash,No,18.39
2/20/2024,P0050,98,East,24.93,14,Online,Bob,Cash,No,18.03
2/20/2024,P0025,101,North,9.53,10,Online,Alice,Credit Card,No,13.62
2/20/2024,P0084,51,East,27.64,19,Retail,Bob,Bank Transfer,Yes,8.33
2/20/2024,P0025,382,South,20.37,11,Online,David,Cash,No,11.05
2/20/2024,P0053,304,West,19.5,18,Wholesale,Bob,Bank Transfer,No,19.63
2/20/2024,P0014,423,North,40.49,11,Wholesale,Charlie,PayPal,No,14.12
2/20/2024,P0060,398,East,20.38,9,Wholesale,Alice,Credit Card,No,16.72
2/20/2024,P0043,90,West,1.32,19,Retail,David,Cash,No,11.75
2/20/2024,P0062,411,South,2.9,10,Online,Bob,Credit Card,No,12.98
2/21/2024,P0076,116,West,42.81,3,Retail,Charlie,PayPal,No,11.43
2/21/2024,P0069,120,East,48.03,3,Online,Bob,Bank Transfer,No,15.54
2/21/2024,P0063,286,West,34.42,8,Retail,Charlie,Bank Transfer,No,17.77
2/21/2024,P0002,223,East,18.22,6,Wholesale,Alice,PayPal,No,12.61
2/21/2024,P0054,240,West,46.93,1,Retail,David,PayPal,No,12.21
2/21/2024,P0016,315,North,33.14,6,Retail,Bob,Cash,No,10.1
2/21/2024,P0055,130,West,42.22,2,Retail,David,Cash,No,7.66
2/21/2024,P0094,143,North,38.29,19,Wholesale,Alice,Cash,No,19.09
2/21/2024,P0043,315,East,18.96,7,Retail,Charlie,Cash,No,9.74
2/21/2024,P0061,217,North,23.94,11,Retail,Alice,Cash,No,17.01
2/21/2024,P0038,459,West,9.31,11,Wholesale,Alice,Bank Transfer,No,15.73
2/21/2024,P0045,380,North,14.6,4,Online,David,Cash,No,16.86
2/21/2024,P0051,266,East,38.91,16,Retail,Alice,PayPal,Yes,19.05
2/21/2024,P0042,194,West,44.7,5,Wholesale,Bob,PayPal,No,14.35
2/21/2024,P0024,295,North,36.22,7,Retail,Charlie,Cash,No,18.47
2/21/2024,P0030,451,North,23.26,16,Wholesale,Alice,PayPal,No,7.52
2/21/2024,P0037,372,South,4.33,15,Online,Bob,Credit Card,No,14.4
2/21/2024,P0053,189,North,2.85,5,Online,Charlie,Bank Transfer,No,16.58
2/21/2024,P0063,430,South,18.72,1,Retail,David,Bank Transfer,No,9.07
2/21/2024,P0011,57,East,23.19,9,Wholesale,Charlie,Cash,No,16.11
2/21/2024,P0078,96,South,30.46,5,Online,David,Credit Card,Yes,16.68
2/21/2024,P0023,394,East,0.32,6,Online,Charlie,Cash,No,17.47
2/21/2024,P0080,28,North,49.49,3,Wholesale,Alice,Cash,No,9.69
2/21/2024,P0050,55,North,18.2,6,Retail,David,PayPal,No,15.22
2/22/2024,P0085,460,South,42.4,8,Online,David,Bank Transfer,No,9.56
2/22/2024,P0055,395,East,26.75,6,Online,David,Credit Card,No,16.09
2/22/2024,P0055,65,North,6.52,16,Online,Alice,PayPal,No,11.94
2/22/2024,P0004,238,South,39.88,16,Retail,Alice,Bank Transfer,No,13.96
2/22/2024,P0097,154,South,35.49,3,Online,Charlie,Bank Transfer,No,11.24
2/22/2024,P0054,101,South,26.37,17,Wholesale,Charlie,Cash,No,7.43
2/22/2024,P0061,91,North,25.73,6,Retail,Alice,Credit Card,No,7.67
2/22/2024,P0078,234,East,4.37,6,Online,Alice,Cash,No,6.16
2/22/2024,P0083,88,North,32.79,19,Wholesale,David,PayPal,Yes,14.27
2/22/2024,P0005,159,West,45.56,15,Wholesale,Charlie,Cash,No,17.73
2/22/2024,P0100,370,West,4.66,19,Retail,Charlie,Cash,No,5.31
2/22/2024,P0095,292,North,13.18,2,Wholesale,David,Bank Transfer,No,5.99
2/22/2024,P0018,320,East,45.12,8,Retail,David,Bank Transfer,No,11.86
2/22/2024,P0044,494,South,14.22,7,Retail,David,PayPal,No,16.07
2/22/2024,P0031,169,West,32.7,8,Retail,Bob,Bank Transfer,No,7.37
2/22/2024,P0094,325,West,26.74,13,Wholesale,Bob,Bank Transfer,No,9.07
2/22/2024,P0021,374,North,29.82,15,Retail,Alice,Bank Transfer,Yes,8.48
2/22/2024,P0047,476,West,20.79,12,Retail,Charlie,Cash,No,10.99
2/22/2024,P0030,165,West,15,15,Wholesale,David,Credit Card,No,8.37
2/22/2024,P0055,165,South,2.43,14,Retail,David,PayPal,No,10.29
2/22/2024,P0068,385,South,37.21,7,Online,Charlie,Cash,Yes,15.93
2/22/2024,P0069,211,East,37.3,17,Wholesale,Bob,PayPal,No,14.17
2/22/2024,P0041,477,West,33.54,5,Wholesale,Charlie,Cash,Yes,6.22
2/22/2024,P0045,418,East,32.18,10,Wholesale,Alice,PayPal,No,14.57
2/23/2024,P0074,350,East,12.19,19,Online,Bob,Bank Transfer,No,12.16
2/23/2024,P0091,471,South,1.12,18,Retail,Charlie,PayPal,No,19.02
2/23/2024,P0080,351,South,40.44,10,Wholesale,Charlie,Credit Card,No,9.34
2/23/2024,P0030,126,North,24.56,2,Wholesale,Alice,PayPal,No,15.89
2/23/2024,P0077,163,South,15.34,6,Wholesale,Charlie,Credit Card,No,15.96
2/23/2024,P0100,373,East,5.1,3,Online,Bob,PayPal,No,8.32
2/23/2024,P0085,340,West,3.14,19,Online,David,Bank Transfer,No,18.55
2/23/2024,P0045,128,East,17.44,5,Online,David,PayPal,No,12.37
2/23/2024,P0045,208,East,40.24,7,Retail,David,Cash,No,15.18
2/23/2024,P0079,410,East,45.94,7,Retail,Bob,Bank Transfer,No,7.19
2/23/2024,P0084,475,South,44.84,10,Online,Charlie,Bank Transfer,No,8.87
2/23/2024,P0084,272,East,46,1,Retail,Charlie,Cash,No,13.79
2/23/2024,P0045,193,North,45.39,11,Online,Charlie,Bank Transfer,No,9.79
2/23/2024,P0055,457,West,26.36,7,Retail,Charlie,Bank Transfer,No,12.5
2/23/2024,P0059,157,South,10.97,6,Retail,David,Cash,No,10.61
2/23/2024,P0005,175,East,39.9,6,Online,Bob,Bank Transfer,No,14.61
2/23/2024,P0032,84,North,10.69,13,Wholesale,Alice,Bank Transfer,No,12.31
2/23/2024,P0006,245,West,13.36,16,Wholesale,Bob,Bank Transfer,No,5.07
2/23/2024,P0094,323,East,11.66,13,Retail,Charlie,Bank Transfer,No,14.75
2/23/2024,P0026,281,West,25.75,2,Retail,Charlie,PayPal,No,11.33
2/23/2024,P0037,188,South,16.09,19,Retail,Bob,Bank Transfer,Yes,10.13
2/23/2024,P0013,292,South,7.71,19,Retail,Bob,Bank Transfer,No,6.41
2/23/2024,P0093,60,North,22.66,19,Retail,David,Bank Transfer,No,8.31
2/23/2024,P0069,84,South,43.7,18,Retail,Charlie,PayPal,No,8.36
2/24/2024,P0025,153,North,28.53,6,Online,Bob,Credit Card,No,19.03
2/24/2024,P0013,352,East,43.92,2,Wholesale,Charlie,Bank Transfer,No,11.49
2/24/2024,P0088,197,West,9.79,19,Wholesale,Bob,Credit Card,No,5.63
2/24/2024,P0095,132,South,8.35,6,Online,Charlie,Credit Card,No,7.08
2/24/2024,P0020,341,West,28.78,15,Online,Bob,Cash,No,6.19
2/24/2024,P0072,260,West,23.17,6,Wholesale,Charlie,Cash,No,13.83
2/24/2024,P0060,305,East,33.01,3,Wholesale,Alice,Credit Card,No,7.8
2/24/2024,P0073,332,East,39.73,11,Retail,David,PayPal,No,12.48
2/24/2024,P0021,139,South,37.57,8,Wholesale,Alice,Bank Transfer,Yes,10.55
2/24/2024,P0061,261,East,47.11,18,Retail,David,Bank Transfer,No,17.06
2/24/2024,P0084,367,West,19.91,17,Retail,David,Bank Transfer,No,9.81
2/24/2024,P0079,441,North,10.32,19,Wholesale,Bob,Cash,No,11.87
2/24/2024,P0026,189,North,27.55,19,Retail,Alice,Cash,No,15.82
2/24/2024,P0054,417,North,5.54,17,Retail,David,Bank Transfer,No,11.5
2/24/2024,P0042,358,South,14.44,4,Online,Charlie,Credit Card,No,16.9
2/24/2024,P0011,119,East,10.39,7,Wholesale,Bob,Cash,No,14.93
2/24/2024,P0037,491,East,19.83,5,Online,Bob,Bank Transfer,No,11.16
2/24/2024,P0011,477,East,5.56,16,Retail,Charlie,Credit Card,No,12.56
2/24/2024,P0027,347,East,1.59,6,Retail,Charlie,Bank Transfer,No,19.51
2/24/2024,P0094,87,West,32.84,14,Online,David,Cash,Yes,14.92
2/24/2024,P0083,475,North,30.51,2,Online,Charlie,PayPal,No,18.57
2/24/2024,P0034,11,West,35.42,18,Online,Bob,PayPal,No,7.68
2/24/2024,P0038,330,South,33.02,18,Retail,Charlie,Cash,No,12.25
2/24/2024,P0061,285,North,5.71,13,Wholesale,Alice,Credit Card,No,18.63
2/25/2024,P0087,299,North,14.55,18,Retail,Bob,Bank Transfer,No,9.84
2/25/2024,P0053,306,West,6.48,17,Online,Charlie,Cash,No,19.51
2/25/2024,P0065,178,South,42.15,13,Wholesale,Bob,Credit Card,No,6.46
2/25/2024,P0003,249,South,37.35,12,Online,David,Bank Transfer,No,18.54
2/25/2024,P0067,468,North,10.08,3,Retail,Alice,Bank Transfer,No,11.68
2/25/2024,P0028,484,East,17.07,7,Wholesale,David,Cash,No,6.11
2/25/2024,P0014,32,South,48.33,1,Wholesale,Alice,Bank Transfer,No,18.19
2/25/2024,P0052,303,West,29.71,5,Retail,Charlie,PayPal,No,8.78
2/25/2024,P0030,181,South,40.06,1,Online,Bob,PayPal,No,5.33
2/25/2024,P0058,332,North,13.23,4,Online,Charlie,Bank Transfer,No,7.04
2/25/2024,P0054,327,East,10.5,1,Online,David,Cash,No,14.89
2/25/2024,P0069,405,South,39.2,13,Retail,Bob,Bank Transfer,No,19.67
2/25/2024,P0015,295,North,34.29,14,Online,Charlie,Cash,No,6.67
2/25/2024,P0038,488,South,34.05,15,Wholesale,Charlie,Cash,No,11.93
2/25/2024,P0078,352,East,27.63,17,Online,Bob,PayPal,No,7.71
2/25/2024,P0014,202,West,28.18,12,Online,Bob,PayPal,No,16.18
2/25/2024,P0057,178,North,36.78,7,Wholesale,David,Credit Card,No,6.77
2/25/2024,P0059,413,North,13.5,19,Wholesale,Alice,Cash,No,8.6
2/25/2024,P0008,127,East,17.64,3,Online,Alice,Bank Transfer,No,7.95
2/25/2024,P0072,15,North,43.58,18,Wholesale,Bob,Cash,No,13.29
2/25/2024,P0019,340,East,15.44,4,Retail,Alice,PayPal,No,18.1
2/25/2024,P0032,492,North,27.32,3,Wholesale,David,Cash,No,12.67
2/25/2024,P0095,141,East,35.13,12,Retail,Alice,Credit Card,No,5.87
2/25/2024,P0029,102,South,50,12,Wholesale,Bob,Bank Transfer,No,13.45
2/26/2024,P0041,260,South,21.76,17,Retail,David,Cash,No,16.96
2/26/2024,P0075,19,South,21.4,6,Retail,Bob,Bank Transfer,Yes,6.98
2/26/2024,P0045,60,North,42.13,15,Online,David,Bank Transfer,No,6.09
2/26/2024,P0013,358,East,40.28,2,Wholesale,David,PayPal,No,7.82
2/26/2024,P0027,303,East,36.55,8,Wholesale,Bob,Cash,No,16.19
2/26/2024,P0019,138,West,23.16,14,Wholesale,Charlie,Bank Transfer,No,13.88
2/26/2024,P0026,497,South,16.2,5,Retail,Bob,PayPal,No,13.11
2/26/2024,P0053,401,West,30.44,3,Online,David,Credit Card,Yes,8.74
2/26/2024,P0051,258,South,43.81,10,Wholesale,Bob,Credit Card,No,9.98
2/26/2024,P0037,111,West,44.19,7,Online,Bob,Cash,No,19.49
2/26/2024,P0009,346,South,5.42,11,Online,David,Bank Transfer,No,8.61
2/26/2024,P0092,92,East,21.42,15,Retail,Alice,Cash,No,18.52
2/26/2024,P0096,200,South,23.24,2,Wholesale,David,Bank Transfer,No,13.71
2/26/2024,P0052,426,North,48.88,5,Online,Bob,PayPal,No,6.85
2/26/2024,P0054,152,South,33.9,11,Wholesale,David,Credit Card,No,12.01
2/26/2024,P0003,246,South,20.36,8,Wholesale,David,Credit Card,No,19.23
2/26/2024,P0096,296,East,1.3,13,Wholesale,Alice,Credit Card,No,11.28
2/26/2024,P0069,286,North,28.27,11,Online,Charlie,Credit Card,No,17.95
2/26/2024,P0008,396,East,4.8,17,Retail,Bob,Cash,No,8.85
2/26/2024,P0014,391,West,41.72,15,Retail,Bob,Bank Transfer,No,13.56
2/26/2024,P0003,459,West,37.63,1,Online,Alice,Cash,No,17.66
2/26/2024,P0024,300,North,23.03,19,Wholesale,David,PayPal,No,18.81
2/26/2024,P0013,178,West,21.46,16,Wholesale,Charlie,Credit Card,No,12.29
2/26/2024,P0043,452,North,44.87,19,Retail,Bob,Bank Transfer,No,14.6
2/27/2024,P0029,153,South,14.42,13,Online,Charlie,Cash,Yes,5.04
2/27/2024,P0072,193,West,12.45,4,Online,Charlie,Bank Transfer,Yes,8.8
2/27/2024,P0051,54,South,46.96,11,Retail,David,Cash,No,9.18
2/27/2024,P0042,252,East,40.46,18,Online,David,Bank Transfer,Yes,6.4
2/27/2024,P0031,324,West,41.03,18,Online,David,Bank Transfer,No,9.2
2/27/2024,P0063,443,East,9.76,10,Retail,Bob,Credit Card,No,9.82
2/27/2024,P0026,478,East,7.16,17,Retail,Charlie,Cash,No,19.53
2/27/2024,P0018,277,North,1.3,13,Online,Charlie,PayPal,No,15.03
2/27/2024,P0082,485,East,11.85,14,Online,Bob,Bank Transfer,No,11.39
2/27/2024,P0057,262,North,38.71,7,Retail,Alice,PayPal,No,19.82
2/27/2024,P0007,405,North,12,10,Retail,David,Credit Card,No,7.3
2/27/2024,P0048,298,North,36.46,3,Wholesale,Bob,PayPal,No,12.14
2/27/2024,P0080,221,North,12.6,2,Online,David,Bank Transfer,No,14.71
2/27/2024,P0060,497,North,19.76,19,Online,Charlie,Bank Transfer,No,5.83
2/27/2024,P0033,186,South,49.16,7,Retail,Bob,Bank Transfer,Yes,15.75
2/27/2024,P0003,30,North,12.24,5,Retail,Alice,Cash,No,6.5
2/27/2024,P0004,325,West,18.82,3,Wholesale,David,PayPal,No,7.1
2/27/2024,P0100,61,North,15.05,2,Wholesale,Charlie,Cash,No,7.4
2/27/2024,P0004,447,South,5.48,6,Retail,Charlie,Bank Transfer,No,18.93
2/27/2024,P0042,432,West,24.49,14,Online,Alice,Bank Transfer,No,15.25
2/27/2024,P0009,242,West,18.93,7,Wholesale,Alice,Credit Card,No,14.83
2/27/2024,P0051,442,South,34.74,2,Retail,David,Credit Card,No,13.33
2/27/2024,P0017,132,West,40.88,11,Retail,Charlie,Bank Transfer,No,9.39
2/27/2024,P0017,371,South,27.21,3,Retail,Alice,Cash,No,14.31
2/28/2024,P0097,457,East,1.61,9,Online,Bob,Cash,No,11.15
2/28/2024,P0020,109,East,30.95,8,Retail,Alice,Bank Transfer,No,7.18
2/28/2024,P0014,223,North,2.77,11,Retail,Bob,PayPal,No,15.34
2/28/2024,P0022,419,North,30.82,18,Online,Charlie,Cash,No,6.94
2/28/2024,P0052,336,North,34.25,1,Retail,David,Bank Transfer,No,7.86
2/28/2024,P0027,144,North,9.89,15,Retail,Charlie,Credit Card,No,17.27
2/28/2024,P0043,465,South,40.97,4,Wholesale,Charlie,Bank Transfer,No,14.9
2/28/2024,P0003,327,East,45.55,4,Retail,Charlie,Cash,No,14.46
2/28/2024,P0088,227,South,40.65,10,Online,Charlie,Bank Transfer,Yes,11.27
2/28/2024,P0094,97,West,15.26,11,Wholesale,David,PayPal,No,10.94
2/28/2024,P0008,289,West,29.33,18,Retail,Alice,PayPal,No,15.35
2/28/2024,P0086,49,West,45.74,15,Online,David,Cash,No,16.1
2/28/2024,P0089,249,West,16.03,3,Retail,David,Bank Transfer,No,12.65
2/28/2024,P0010,341,West,41,7,Wholesale,David,PayPal,No,19.54
2/28/2024,P0029,440,East,0.47,7,Online,David,PayPal,No,19.34
2/28/2024,P0040,145,South,0.18,17,Wholesale,Alice,Credit Card,No,11.19
2/28/2024,P0065,191,West,37.99,16,Online,Charlie,Cash,No,17.31
2/28/2024,P0021,274,North,38.07,16,Online,Alice,Credit Card,No,13.15
2/28/2024,P0024,268,East,39.45,8,Retail,Alice,Credit Card,No,12.68
2/28/2024,P0073,191,North,46.5,3,Online,Charlie,PayPal,Yes,5.82
2/28/2024,P0060,30,East,5.9,15,Online,Alice,Bank Transfer,No,13.61
2/28/2024,P0026,360,East,11.6,1,Retail,David,Credit Card,No,18.51
2/28/2024,P0009,441,North,45.19,10,Online,David,Cash,No,16.7
2/28/2024,P0020,440,North,8.86,2,Online,Charlie,Cash,No,16.79
2/29/2024,P0056,481,West,34.11,7,Online,Charlie,Bank Transfer,Yes,7.4
2/29/2024,P0099,205,North,26.52,14,Online,Charlie,Cash,No,10.38
2/29/2024,P0036,221,South,4.16,16,Retail,David,Credit Card,No,8.5
2/29/2024,P0036,456,East,14.26,15,Retail,Charlie,Bank Transfer,Yes,9.74
2/29/2024,P0073,25,East,26.02,7,Wholesale,Alice,Cash,No,13.69
2/29/2024,P0022,211,West,42.62,13,Online,Alice,Cash,No,10.47
2/29/2024,P0001,372,East,35.38,10,Retail,Bob,Credit Card,No,13.41
